DEPARTAMENTO_CIRCUNSCRICAO,SECCIONAL_CIRCUNSCRICAO,MUNICIPIO_CIRCUNSCRICAO,DP_CIRCUNSCRICAO ,HD,Nº DE VÍT HD,ID_DELEGACIA,MÊS ESTATISTICA,ANO ESTATISTICA,DATAHORA_REGISTRO_BO,NUM_BO,ANO_BO,MUNICIPIO_ELABORACAO,DP_ELABORACAO,SEC_ELABORACAO,DEP_ELABORACAO,DATA_FATO,HORA_FATO,DESC_TIPOLOCAL,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,TIPO_PESSOA,SEXO_PESSOA,IDADE_PESSOA,DATA_NASCIMENTO_PESSOA,COR_PELE,PROFISSAO,NATUREZA_APURADA,DESDOBRAMENTO
DECAP,2ª SEC,São Paulo,017 DP - Ipiranga,1,1,10217,12,2017,12/11/2017,4306,2017,S.PAULO,17º D.P. DOUTOR ALDO GALIANO,DEL.SEC.2º SUL,DECAP,12/10/2017,10:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,33,2/20/1984,Parda,POLICIAL MILITAR ativa,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,053 DP - Parque do Carmo,1,1,10353,12,2017,12/25/2017,8389,2017,S.PAULO,53º D.P. PARQUE DO CARMO,DEL.SEC.8º SAO MATEUS,DECAP,12/25/2017,03:48:00 AM,Condominio Residencial,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,12/9/1986,Branca,AUXILIAR DE LIMPEZA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,066 DP - Vale do Aricanduva,1,1,200100,12,2017,12/21/2017,779,2017,S.PAULO,DHPP DIV. HOMICIDIOS,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP,12/21/2017,EM HORA INCERTA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,10/25/1981,Branca,SUPERVISOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC São Sebastião,Ubatuba,DM - Ubatuba,1,1,40304,12,2017,12/20/2017,4810,2017,UBATUBA,DEL.POL.UBATUBA,DEL.SEC.S.SEBASTIAO,DEINTER 1 - SAO JOSE DOS CAMPOS,12/19/2017,08:43:00 PM,Via pública,RUA ALAOR DO NASCIMENTO,86,-23.435339469,-45.0776321386071,Vítima,Feminino,47,12/12/1970,Branca,MERENDEIRO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC São Sebastião,Ubatuba,DM - Ubatuba,1,1,40304,12,2017,12/26/2017,4919,2017,UBATUBA,DEL.POL.UBATUBA,DEL.SEC.S.SEBASTIAO,DEINTER 1 - SAO JOSE DOS CAMPOS,12/26/2017,03:00:00 PM,Area não ocupada,RODOVIA BR 101,0,-23.452543853,-45.0731083049999,Vítima,Feminino,21,6/18/1996,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Jacupiranga,Cajati,DM - Cajati,1,1,310101,12,2017,12/1/2017,1739,2017,CAJATI,DEL.POL.CAJATI,DEL.SEC.JACUPIRANGA,DEINTER 6 - SANTOS,12/1/2017,07:30:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,4/10/1974,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Pilar do Sul,DM - Pilar do Sul,1,1,120510,12,2017,12/4/2017,1024,2017,PILAR DO SUL,DEL.POL.PILAR DO SUL,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,12/4/2017,08:08:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,8/14/1989,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Pilar do Sul,DM - Pilar do Sul,,1,120510,12,2017,12/4/2017,1024,2017,PILAR DO SUL,DEL.POL.PILAR DO SUL,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,12/4/2017,08:08:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,45,2/12/1972,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Sorocaba,010 DP - Sorocaba,1,1,120607,12,2017,12/26/2017,17942,2017,SOROCABA,PLANTÃO DE SOROCABA - Z. NORTE,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,12/26/2017,12:44:00 PM,Via pública,RUA SANTA MARIA,23,-23.5041161317999,-47.44771450418,Vítima,Feminino,36,12/12/1981,Branca,BALCONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Franco da Rocha,Franco da Rocha,DM - Franco da Rocha,1,1,30204,12,2017,12/13/2017,6805,2017,FRANCO DA ROCHA,DEL.POL.FRANCO ROCHA,DEL.SEC.FRANCO DA ROCHA,DEMACRO,12/13/2017,06:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,19,4/15/1998,Parda,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Guarulhos,004 DP - Guarulhos,1,1,30212,12,2017,12/7/2017,7738,2017,GUARULHOS,04º D.P. GUARULHOS,DEL.SEC.GUARULHOS,DEMACRO,12/6/2017,09:17:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,22,1/5/1995,Parda,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Santa Isabel,DM - Santa Isabel,1,1,30211,12,2017,12/28/2017,3743,2017,S.ISABEL,DEL.POL.STA ISABEL,DEL.SEC.GUARULHOS,DEMACRO,12/28/2017,02:36:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,6/30/1989,Parda,AUXILIAR DE EXPEDICAO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Mogi das Cruzes,004 DP - Mogi das Cruzes,1,1,30307,12,2017,12/9/2017,4822,2017,MOGI DAS CRUZES,02º D.P. MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,DEMACRO,12/9/2017,12:52:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,15,11/25/2002,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Osasco,Osasco,003 DP - Osasco,1,1,30440,12,2017,12/5/2017,5517,2017,OSASCO,10º D.P. OSASCO,DEL.SEC.OSASCO,DEMACRO,12/5/2017,09:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,7/5/1986,Branca,OPERADOR(A) TELEMARKETING,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Taboão da Serra,Taboão da Serra,002 DP - Taboão da Serra,1,1,30614,12,2017,12/25/2017,6612,2017,TABOAO DA SERRA,01º D.P. TABOÃO DA SERRA,DEL.SEC.TABOÃO DA SERRA,DEMACRO,12/25/2017,02:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,42,1/28/1975,Branca,BABÁ,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
