DEPARTAMENTO_CIRCUNSCRICAO,SECCIONAL_CIRCUNSCRICAO,MUNICIPIO_CIRCUNSCRICAO,DP_CIRCUNSCRICAO ,HD,Nº DE VÍT HD,ID_DELEGACIA,MÊS ESTATISTICA,ANO ESTATISTICA,DATAHORA_REGISTRO_BO,NUM_BO,ANO_BO,MUNICIPIO_ELABORACAO,DP_ELABORACAO,SEC_ELABORACAO,DEP_ELABORACAO,DATA_FATO,HORA_FATO,DESC_TIPOLOCAL,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,TIPO_PESSOA,SEXO_PESSOA,IDADE_PESSOA,DATA_NASCIMENTO_PESSOA,COR_PELE,PROFISSAO,NATUREZA_APURADA,DESDOBRAMENTO
DECAP,7ª SEC,São Paulo,062 DP - Ermelino Matarazzo,1,1,20224,8,2022,8/5/2022,4182,2022,S.PAULO,24º D.P. PONTE RASA,DEL.SEC.7º ITAQUERA,DECAP,8/5/2022,05:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,4/1/1979,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Taubaté,Pindamonhangaba,DM - Pindamonhangaba,1,1,130425,8,2022,8/5/2022,606,2022,PINDAMONHANGABA,DDM PINDAMONHANGABA,DEL.SEC.TAUBATÉ,DEINTER 1 - SAO JOSE DOS CAMPOS,8/5/2022,06:35:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,58,6/16/1964,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Jundiaí,Itatiba,001 DP - Itatiba,1,1,70948,8,2022,8/1/2022,3081,2022,ITATIBA,DEL.POL.PLANTÃO ITATIBA,DEL.SEC.JUNDIAI,DEINTER 2 - CAMPINAS,8/1/2022,02:09:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,49,7/5/1973,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Barretos,Embaúba,DM - Embaúba,1,1,100230,8,2022,8/8/2022,31,2022,EMBAUBA,DEL.POL.EMBAÚBA,DEL.SEC.BARRETOS,DEINTER 3 - RIBEIRAO PRETO,8/8/2022,07:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,4/18/1979,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Lins,Lins,003 DP - Lins,1,1,60405,8,2022,8/8/2022,4383,2022,LINS,CPJ LINS,DEL.SEC.LINS,DEINTER 4 - BAURU,8/7/2022,11:15:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,30,5/19/1992,Preta,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC São José Rio Preto,Nova Granada,DM - Nova Granada,1,1,110417,8,2022,8/25/2022,866,2022,NOVA GRANADA,DEL.POL.NOVA GRANADA,DEL.SEC.S.JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,8/24/2022,06:19:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,NULL,NULL,Ignorada,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Itapeva,Ribeirão Branco,DM - Rib. Branco,1,1,120400,8,2022,8/2/2022,2828,2022,ITAPEVA,DEL.SEC.ITAPEVA PLANTÃO,DEL.SEC.ITAPEVA,DEINTER 7 - SOROCABA,8/2/2022,06:29:00 PM,Via pública,RUA CORONEL J MACHADO,100,-24.222676737,-48.765416707,Vítima,Feminino,28,5/10/1994,Parda,VENDEDOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Cotia,DM - Cotia,1,1,30434,8,2022,8/8/2022,458,2022,COTIA,DDM COTIA,DEL.SEC.CARAPICUIBA,DEMACRO,8/8/2022,EM HORA INCERTA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,41,2/5/1981,Branca,COZINHEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Itapevi,DM - Itapevi,1,1,30613,8,2022,8/28/2022,1818,2022,BARUERI,DDM BARUERI,DEL.SEC.CARAPICUIBA,DEMACRO,8/27/2022,09:20:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,46,3/17/1976,Parda,OUTROS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Pirapora do Bom Jesus,DM - Pirapora do Bom Jesus,1,1,30415,8,2022,8/8/2022,1886,2022,SANTANA DE PARNAIBA,DEL.POL.SANTANA DE PARNAIBA,DEL.SEC.CARAPICUIBA,DEMACRO,8/8/2022,12:15:00 AM,Via pública,RUA PARANA,53,-23.3985339235727,-46.976195749318,Vítima,Feminino,49,2/5/1973,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Guarulhos,007 DP - Guarulhos,1,1,30208,8,2022,8/19/2022,493,2022,GUARULHOS,03º D.P. GUARULHOS,DEL.SEC.GUARULHOS,DEMACRO,8/18/2022,11:15:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,38,11/22/1983,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC São Bernardo Campo,São Bernardo do Campo,003 DP - São Bernardo do Campo,1,1,30111,8,2022,8/11/2022,3623,2022,S.BERNARDO DO CAMPO,03º D.P. S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,DEMACRO,8/10/2022,08:13:00 PM,Restaurante e afins,RUA MARIO MISSIROLI,1029,-23.7433977319999,-46.561452731,Vítima,Feminino,61,6/18/1961,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Taboão da Serra,Taboão da Serra,002 DP - Taboão da Serra,1,1,30616,8,2022,8/31/2022,1191,2022,TABOAO DA SERRA,02º D.P. TABOÃO DA SERRA,DEL.SEC.TABOÃO DA SERRA,DEMACRO,8/31/2022,08:00:00 AM,Via pública,RUA JOAQUIM LUCAS FILHO,378,-23.6351701099999,-46.7916069849999,Vítima,Feminino,42,11/12/1979,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,1ª SEC,São Paulo,077 DP - Santa Cecília,1,1,10109,9,2022,9/13/2022,3038,2022,S.PAULO,01ª DDM CENTRO,DEL.SEC.1º CENTRO,DECAP,9/12/2022,09:45:00 PM,Condominio Residencial,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,48,10/2/1973,Parda,EMPREGADO DOMESTICO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,3ª SEC,São Paulo,087 DP - Vila Pereira Barreto,1,1,20113,9,2022,9/8/2022,5195,2022,S.PAULO,13º D.P. CASA VERDE,DEL.SEC.4º NORTE,DECAP,9/8/2022,03:27:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,40,7/24/1982,Branca,VIGILANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,047 DP - Capão Redondo,1,1,10247,9,2022,9/12/2022,7570,2022,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,9/12/2022,12:10:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,18,2/14/2004,Parda,DESEMPREGADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,055 DP - Parque São Rafael,1,1,20249,9,2022,9/17/2022,7965,2022,S.PAULO,49º D.P. SAO MATEUS,DEL.SEC.8º SAO MATEUS,DECAP,9/17/2022,07:10:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,39,9/20/1982,Parda,OUTROS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Bragança Paulista,Pinhalzinho,DM - Pinhalzinho,1,1,70929,9,2022,9/11/2022,3884,2022,BRAGANCA PAULISTA,DEL.SEC.BRAGANÇA PTA PLANTÃO,DEL.SEC.BRAGANÇA PAULISTA,DEINTER 2 - CAMPINAS,9/11/2022,09:51:00 AM,Unidade rural,RODOVIA SP 008,1,-22.8165862069999,-46.5471600449999,Vítima,Feminino,52,2/11/1970,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Franca,Pedregulho,DM - Pedregulho,1,1,100312,9,2022,9/2/2022,507,2022,PEDREGULHO,DEL.POL.PEDREGULHO,DEL.SEC.FRANCA,DEINTER 3 - RIBEIRAO PRETO,9/2/2022,03:30:00 PM,Via pública,RUA AFONSO PEIXOTO PÍRES,76,-20.254559119,-47.485046311,Vítima,Feminino,23,3/30/1999,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Sertãozinho,Pontal,DM - Pontal,1,1,100414,9,2022,9/28/2022,831,2022,PONTAL,DEL.POL.PONTAL,DEL.SEC.SERTÃOZINHO,DEINTER 3 - RIBEIRAO PRETO,9/27/2022,02:35:00 PM,Via pública,RUA ANANIAS DA COSTA FREITAS (DROGARIA 1,268,-21.0272962,-48.0352471,Vítima,Feminino,29,8/12/1993,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Fernandópolis,Fernandópolis,002 DP - Fernandópolis,1,1,110615,9,2022,9/1/2022,325,2022,FERNANDOPOLIS,DISE- DEL.SEC.FERNANDÓPOLIS,DEL.SEC.FERNANDÓPOLIS,DEINTER 5 - SAO JOSE DO RIO PRETO,8/31/2022,10:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,9/3/1993,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Araçoiaba da Serra,DM - Araçoiba da Serra,1,1,120609,9,2022,9/7/2022,2331,2022,TATUI,DEL.POL.PLANTÃO TATUI,DEL.SEC.ITAPETININGA,DEINTER 7 - SOROCABA,9/7/2022,03:15:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,8/15/1986,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Barueri,002 DP - Barueri,1,1,30613,9,2022,9/3/2022,1860,2022,BARUERI,DDM BARUERI,DEL.SEC.CARAPICUIBA,DEMACRO,9/3/2022,08:08:00 AM,Via pública,RUA JOSÉ MARTINHO,78,-23.485547335008,-46.8054027668441,Vítima,Feminino,28,4/3/1994,Parda,OUTROS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Guarulhos,007 DP - Guarulhos,1,1,30217,9,2022,9/23/2022,3066,2022,GUARULHOS,07º D.P. GUARULHOS,DEL.SEC.GUARULHOS,DEMACRO,9/23/2022,04:18:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,54,1/28/1968,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Suzano,001 DP - Suzano,1,1,30309,9,2022,9/17/2022,3752,2022,SUZANO,DEL.POL.SUZANO,DEL.SEC.MOGI DAS CRUZES,DEMACRO,9/17/2022,07:19:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,11/6/1993,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Osasco,Osasco,010 DP - Osasco,1,1,30418,9,2022,9/10/2022,4975,2022,OSASCO,05º D.P. OSASCO,DEL.SEC.OSASCO,DEMACRO,9/10/2022,08:19:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,39,8/23/1983,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,047 DP - Capão Redondo,1,1,10247,10,2022,10/9/2022,8122,2022,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,10/8/2022,10:02:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,21,1/7/2001,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,047 DP - Capão Redondo,,1,10247,10,2022,10/9/2022,8122,2022,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,10/8/2022,10:02:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,33,4/1/1989,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,100 DP - Jardim Herculano,1,1,10247,10,2022,10/16/2022,8269,2022,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,10/15/2022,06:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,62,1/19/1960,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,103 DP - Cohab Itaquera,1,1,10326,10,2022,10/16/2022,6319,2022,S.PAULO,63º D.P. VILA JACUI,DEL.SEC.7º ITAQUERA,DECAP,10/16/2022,06:57:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,27,3/31/1995,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,049 DP - São Mateus,1,1,20249,10,2022,10/20/2022,9131,2022,S.PAULO,49º D.P. SAO MATEUS,DEL.SEC.8º SAO MATEUS,DECAP,10/20/2022,02:00:00 AM,Via pública,Avenida Ragueb Chohfi,4236,-23.5947615,-46.444737,Vítima,Feminino,20,11/16/2001,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,053 DP - Parque do Carmo,1,1,10353,10,2022,10/18/2022,5727,2022,S.PAULO,53º D.P. PARQUE DO CARMO,DEL.SEC.8º SAO MATEUS,DECAP,10/17/2022,10:51:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,38,4/21/1984,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Guaratinguetá,Potim,DM - Potim,1,1,130201,10,2022,10/15/2022,2211,2022,APARECIDA,DEL.POL.APARECIDA,DEL.SEC.GUARATINGUETA,DEINTER 1 - SAO JOSE DOS CAMPOS,10/15/2022,09:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,9/16/1986,Branca,COZINHEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC São Sebastião,Ubatuba,DM - Ubatuba,1,1,40304,10,2022,10/10/2022,3023,2022,UBATUBA,DEL.POL.UBATUBA,DEL.SEC.S.SEBASTIAO,DEINTER 1 - SAO JOSE DOS CAMPOS,10/9/2022,10:30:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,9/30/1979,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Ribeirão Preto,Ribeirão Preto,001 DP - Ribeirão Preto,1,1,100919,10,2022,10/16/2022,9745,2022,RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,10/16/2022,01:26:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,38,11/7/1983,Parda,TECNICO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC São Carlos,São Carlos,001 DP - São Carlos,1,1,100911,10,2022,10/28/2022,3316,2022,S.CARLOS,DEL.SEC.SÃO CARLOS PLANTÃO,DEL.SEC.SAO CARLOS,DEINTER 3 - RIBEIRAO PRETO,10/27/2022,07:45:00 PM,Area não ocupada,SP-318,1,-21.8992532,-47.9034348,Vítima,Feminino,62,4/19/1960,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Itanhaém,Itanhaém,003 DP - Itanhaem,1,1,42428,10,2022,10/5/2022,1479,2022,ITANHAEM,DEL.SEC.ITANHAEM PLANTÃO,DEL.SEC.ITANHAEM,DEINTER 6 - SANTOS,10/5/2022,02:11:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,48,7/22/1974,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Ibiúna,DM - Ibiúna,1,1,120505,10,2022,10/9/2022,2743,2022,IBIUNA,DEL.POL.IBIÚNA,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,10/8/2022,06:09:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,63,1/1/1959,Parda,OUTROS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Presidente Venceslau,Teodoro Sampaio,DM - Teodoro Sampaio,1,1,90308,10,2022,10/5/2022,997,2022,TEODORO SAMPAIO,DEL.POL.TEODORO SAMPAIO,DEL.SEC.PRESIDENTE VENCESLAU,DEINTER 8 - PRESIDENTE PRUDENTE,10/5/2022,EM HORA INCERTA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,18,5/10/2004,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Rio Claro,Rio Claro,003 DP - Rio Claro,1,1,70615,10,2022,10/19/2022,1046,2022,RIO CLARO,DDM RIO CLARO,DEL.SEC.RIO CLARO,DEINTER 9 - PIRACICABA,10/19/2022,09:07:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,33,1/1/1989,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Diadema,Diadema,004 DP - Diadema,1,1,30127,10,2022,10/16/2022,3956,2022,DIADEMA,03º D.P. DIADEMA,DEL.SEC.DIADEMA,DEMACRO,10/15/2022,09:05:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,10/19/1993,Preta,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Guarulhos,004 DP - Guarulhos,1,1,30212,10,2022,10/15/2022,5131,2022,GUARULHOS,04º D.P. GUARULHOS,DEL.SEC.GUARULHOS,DEMACRO,10/15/2022,02:06:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,32,11/9/1989,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Itaquaquecetuba,DM - Itaquaquecetuba,1,1,30304,10,2022,10/3/2022,4657,2022,ITAQUAQUECETUBA,DEL.POL.ITAQUAQUECETUBA,DEL.SEC.MOGI DAS CRUZES,DEMACRO,10/2/2022,01:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,40,4/22/1982,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Itaquaquecetuba,DM - Itaquaquecetuba,1,1,30304,10,2022,10/8/2022,4741,2022,ITAQUAQUECETUBA,DEL.POL.ITAQUAQUECETUBA,DEL.SEC.MOGI DAS CRUZES,DEMACRO,10/8/2022,04:20:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,35,3/12/1987,Preta,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Mogi das Cruzes,002 DP - Mogi das Cruzes,1,1,30638,10,2022,10/12/2022,2469,2022,MOGI DAS CRUZES,DEL.SEC.MOGI CRUZES PLANTÃO,DEL.SEC.MOGI DAS CRUZES,DEMACRO,10/11/2022,11:47:00 PM,Via pública,AVENIDA JULIO SIMÕES,27,-23.5126095,-46.2115465,Vítima,Feminino,22,9/2/2000,Preta,OUTROS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Taboão da Serra,Embu das Artes,001 DP - Embú,1,1,270107,10,2022,10/27/2022,1100,2022,EMBU,DDM EMBU DAS ARTES,DEL.SEC.TABOÃO DA SERRA,DEMACRO,10/27/2022,04:42:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,27,6/20/1995,Parda,DESEMPREGADO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Taboão da Serra,Taboão da Serra,002 DP - Taboão da Serra,1,1,30614,10,2022,10/22/2022,3296,2022,TABOAO DA SERRA,01º D.P. TABOÃO DA SERRA,DEL.SEC.TABOÃO DA SERRA,DEMACRO,10/22/2022,05:40:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,25,3/14/1997,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,4ª SEC,São Paulo,073 DP - Jaçanã,1,1,10336,11,2022,11/1/2022,8246,2022,S.PAULO,73º D.P. JACANA,DEL.SEC.4º NORTE,DECAP,10/31/2022,07:38:00 PM,Hospedagem,RETORNO RODOVIA FERNAO DIAS,84,-23.4596999669999,-46.571075455,Vítima,Feminino,27,3/19/1995,Branca,AUXILIAR ADMINISTRATIVO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,047 DP - Capão Redondo,1,1,10247,11,2022,11/18/2022,8835,2022,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,11/18/2022,10:45:00 AM,Via pública,RUA TAVORA,135,-23.66142774,-46.7933014979999,Vítima,Feminino,45,5/2/1977,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,053 DP - Parque do Carmo,1,1,10353,11,2022,11/27/2022,6465,2022,S.PAULO,53º D.P. PARQUE DO CARMO,DEL.SEC.8º SAO MATEUS,DECAP,11/27/2022,06:00:00 AM,Via pública,Rua Itália Giusti,530,-23.5675895,-46.4536063,Vítima,Feminino,26,9/19/1996,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,069 DP - Teotônio Vilela,1,1,10362,11,2022,11/14/2022,6731,2022,S.PAULO,69º D.P. TEOTONIO VILELA,DEL.SEC.8º SAO MATEUS,DECAP,11/14/2022,09:20:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,5/3/1991,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC São Sebastião,São Sebastião,004 DP - São Sebastião,1,1,40306,11,2022,11/9/2022,2129,2022,S.SEBASTIAO,02º D.P. S. SEBASTIAO,DEL.SEC.S.SEBASTIAO,DEINTER 1 - SAO JOSE DOS CAMPOS,11/9/2022,04:34:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,80,4/11/1942,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 10,SEC Araçatuba,Araçatuba,002 DP - Araçatuba,1,1,50222,11,2022,11/9/2022,4068,2022,ARACATUBA,03º D.P. ARAÇATUBA,DEL.SEC.ARACATUBA,DEINTER 10 - ARAÇATUBA,11/8/2022,08:51:00 PM,Comércio e serviços,RUA ALMIRANTE BARROSO,920,-21.203734276,-50.4293168419999,Vítima,Feminino,19,11/19/2002,Branca,ATENDENTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Bragança Paulista,Bragança Paulista,003 DP - Bragança Pta.,1,1,70121,11,2022,11/30/2022,720,2022,BRAGANCA PAULISTA,DDM BRAGANÇA PAULISTA,DEL.SEC.BRAGANÇA PAULISTA,DEINTER 2 - CAMPINAS,11/30/2022,02:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,23,4/25/1999,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
