DEPARTAMENTO_CIRCUNSCRICAO,SECCIONAL_CIRCUNSCRICAO,MUNICIPIO_CIRCUNSCRICAO,DP_CIRCUNSCRICAO ,HD,Nº DE VÍT HD,ID_DELEGACIA,MÊS ESTATISTICA,ANO ESTATISTICA,DATAHORA_REGISTRO_BO,NUM_BO,ANO_BO,MUNICIPIO_ELABORACAO,DP_ELABORACAO,SEC_ELABORACAO,DEP_ELABORACAO,DATA_FATO,HORA_FATO,DESC_TIPOLOCAL,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,TIPO_PESSOA,SEXO_PESSOA,IDADE_PESSOA,DATA_NASCIMENTO_PESSOA,COR_PELE,PROFISSAO,NATUREZA_APURADA,DESDOBRAMENTO
DECAP,7ª SEC,São Paulo,032 DP - Itaquera,1,1,20250,9,2019,9/8/2019,8557,2019,S.PAULO,50º D.P. ITAIM PAULISTA,DEL.SEC.7º ITAQUERA,DECAP,9/8/2019,03:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,33,9/18/1985,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,062 DP - Ermelino Matarazzo,1,1,10325,9,2019,9/12/2019,3131,2019,S.PAULO,62º D.P. ERMELINO MATARAZZO,DEL.SEC.7º ITAQUERA,DECAP,9/12/2019,12:25:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,71,6/2/1948,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,041 DP - Vila Rica,1,1,500081,9,2019,9/22/2019,2456,2019,S.PAULO,08ª DDM SAO MATEUS,DEL.SEC.8º SAO MATEUS,DECAP,9/22/2019,06:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,24,1/6/1995,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Cruzeiro,Cruzeiro,002 DP - Cruzeiro,1,1,130103,9,2019,9/4/2019,720,2019,CRUZEIRO,DEL.SEC.CRUZEIRO PLANTÃO,DEL.SEC.CRUZEIRO,DEINTER 1 - SAO JOSE DOS CAMPOS,9/3/2019,11:15:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,29,6/18/1990,Branca,FUNCION.PUBLICO MUNICIPAL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Cruzeiro,Cruzeiro,002 DP - Cruzeiro,,1,130103,9,2019,9/4/2019,720,2019,CRUZEIRO,DEL.SEC.CRUZEIRO PLANTÃO,DEL.SEC.CRUZEIRO,DEINTER 1 - SAO JOSE DOS CAMPOS,9/3/2019,11:15:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,10,8/5/2009,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Guaratinguetá,Guaratinguetá,002 DP - Guaratinguetá,1,1,130216,9,2019,9/3/2019,365,2019,GUARATINGUETA,DDM GUARATINGUETA,DEL.SEC.GUARATINGUETA,DEINTER 1 - SAO JOSE DOS CAMPOS,9/3/2019,11:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,26,1/6/1993,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Araraquara,Itápolis,DM - Itápolis,1,1,100121,9,2019,9/5/2019,3001,2019,IBITINGA,DEL.POL.IBITINGA,DEL.SEC.ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,9/5/2019,07:08:00 PM,Via pública,RUA JOAQUIM NABUCO,1281,-21.5973928425652,-48.820128699826,Vítima,Feminino,19,8/24/2000,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC São Carlos,São Carlos,002 DP - São Carlos,1,1,100911,9,2019,9/1/2019,1982,2019,S.CARLOS,DEL.SEC.SÃO CARLOS PLANTÃO,DEL.SEC.SAO CARLOS,DEINTER 3 - RIBEIRAO PRETO,9/1/2019,07:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,32,6/6/1987,Parda,BALCONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Bauru,Bauru,004 DP - Bauru,1,1,60404,9,2019,9/28/2019,22518,2019,BAURU,CPJ BAURU,DEL.SEC.BAURU,DEINTER 4 - BAURU,9/28/2019,02:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,20,4/17/1999,Parda,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC São José Rio Preto,Ibirá,DM - Ibirá,1,1,110432,9,2019,9/11/2019,2715,2019,S.JOSE DO RIO PRETO,DDM SAO JOSE RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,9/9/2019,08:00:00 PM,Rodovia/Estrada,ESTRADA VICINAL IBIRÁ X URUPÊS,1,-21.079552450551,-49.2379691852857,Vítima,Feminino,22,7/5/1997,Branca,VENDEDOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Adamantina,Adamantina,001 DP - Adamantina,1,1,90502,9,2019,9/11/2019,408,2019,ADAMANTINA,DEL.SEC.ADAMANTINA PLANTÃO,DEL.SEC.ADAMANTINA,DEINTER 8 - PRESIDENTE PRUDENTE,9/10/2019,09:15:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,29,5/30/1990,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Limeira,Pirassununga,001 DP - Pirassununga,1,1,70808,9,2019,9/30/2019,1131,2019,PIRASSUNUNGA,DEL.POL.PIRASSUNUNGA,DEL.SEC.LIMEIRA,DEINTER 9 - PIRACICABA,9/29/2019,07:00:00 AM,Via pública,AVENIDA NEWTON PRADO,1643,-22.011102195,-47.4208469559999,Vítima,Feminino,39,7/5/1980,Branca,TECNICO EM ENFERMAGEM,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Barueri,001 DP - Barueri,1,1,30401,9,2019,9/1/2019,3931,2019,BARUERI,DEL.POL.BARUERI,DEL.SEC.CARAPICUIBA,DEMACRO,9/1/2019,01:58:00 AM,Comércio e serviços,AVENIDA ZÉLIA,1190,-23.5361769707037,-46.8888673512222,Vítima,Feminino,37,12/25/1981,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Franco da Rocha,Cajamar,001 DP - Cajamar,1,1,70401,9,2019,9/29/2019,2283,2019,CAJAMAR,DEL.POL.CAJAMAR,DEL.SEC.FRANCO DA ROCHA,DEMACRO,9/29/2019,02:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,32,1/26/1987,Branca,AUXILIAR DE PRODUCAO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Ferraz de Vasconcelos,DM - Ferraz de Vasconcelos,1,1,30302,9,2019,9/21/2019,3452,2019,FERRAZ DE VASCONCELOS,DEL.POL.FERRAZ DE VASCONCELOS,DEL.SEC.MOGI DAS CRUZES,DEMACRO,9/21/2019,05:30:00 PM,Unidade rural,RUA BENEDITO CARODOSO FILHO,174,-23.555619771,-46.370309748,Vítima,Feminino,NULL,NULL,Ignorada,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC São Bernardo Campo,São Bernardo do Campo,008 DP - São Bernardo do Campo,1,1,30111,9,2019,9/15/2019,5435,2019,S.BERNARDO DO CAMPO,03º D.P. S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,DEMACRO,9/15/2019,01:00:00 PM,Via pública,RUA DOS COCAIS,68,-23.7747866039999,-46.61123657,Vítima,Feminino,38,2/19/1981,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,5ª SEC,São Paulo,030 DP - Tatuapé,1,1,20230,10,2019,10/29/2019,4054,2019,S.PAULO,30º D.P. TATUAPE,DEL.SEC.5º LESTE,DECAP,10/1/2019,03:17:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,87,1/3/1932,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,5ª SEC,São Paulo,042 DP - Parque São Lucas,1,1,10310,10,2019,10/26/2019,5933,2019,S.PAULO,56º D.P. VILA ALPINA,DEL.SEC.5º LESTE,DECAP,10/26/2019,05:52:00 AM,Favela,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,29,3/23/1990,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,048 DP - Cidade Dutra,1,1,10374,10,2019,10/26/2019,8837,2019,S.PAULO,101º D.P. JDIM IMBUIAS,DEL.SEC.6º SANTO AMARO,DECAP,10/26/2019,12:36:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,52,3/30/1967,Preta,ENFERMEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,100 DP - Jardim Herculano,1,1,10247,10,2019,10/30/2019,10610,2019,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,10/12/2019,04:52:00 PM,Via pública,RUA URUBIATA,10,-23.6896700968181,-46.7432271659999,Vítima,Feminino,30,1/30/1989,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,069 DP - Teotônio Vilela,1,1,10362,10,2019,10/5/2019,7614,2019,S.PAULO,69º D.P. TEOTONIO VILELA,DEL.SEC.8º SAO MATEUS,DECAP,10/5/2019,02:50:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,47,7/2/1972,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Jacareí,Jacareí,002 DP - Jacareí,1,1,130322,10,2019,10/17/2019,1411,2019,JACAREI,02º D.P. JACAREI,DEL.SEC.JACAREI,DEINTER 1 - SAO JOSE DOS CAMPOS,10/17/2019,10:00:00 AM,Unidade rural,RUA GRALHAS,535,-23.3471356909999,-46.020177861,Vítima,Feminino,57,7/27/1962,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Taubaté,Taubaté,003 DP - Taubaté,1,1,130417,10,2019,10/31/2019,1751,2019,TAUBATE,03º D.P. TAUBATE,DEL.SEC.TAUBATÉ,DEINTER 1 - SAO JOSE DOS CAMPOS,10/31/2019,A TARDE,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,47,1/20/1972,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,1ª Seccional Campinas,Campinas,013 DP - Campinas,1,1,120557,10,2019,10/29/2019,2032,2019,CAMPINAS,PLANTÃO-DEF.MUL.CAMPINAS-2ªSEC,DEL.SEC.2º CAMPINAS,DEINTER 2 - CAMPINAS,10/29/2019,07:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,38,8/21/1981,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Araraquara,Matão,DM - Matão,1,1,100129,10,2019,10/30/2019,338,2019,MATAO,DDM MATAO,DEL.SEC.ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,10/19/2019,11:20:00 PM,Via pública,RUA ADELINO BESSI,216,-22,-48,Vítima,Feminino,25,9/13/1994,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Ribeirão Preto,Ribeirão Preto,004 DP - Ribeirão Preto,1,1,100919,10,2019,10/6/2019,21698,2019,RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,10/6/2019,PELA MANHÃ,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,2/19/1991,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Ourinhos,Óleo,DM - Oleo,1,1,80301,10,2019,10/31/2019,690,2019,BERNARDINO DE CAMPOS,DEL.POL.BERNARDINO DE CAMPOS,DEL.SEC.OURINHOS,DEINTER 4 - BAURU,10/31/2019,03:52:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,40,6/5/1979,Branca,EMPREGADO DOMESTICO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC São José Rio Preto,São José do Rio Preto,003 DP - São José do Rio Preto,1,1,110429,10,2019,10/15/2019,11559,2019,S.JOSE DO RIO PRETO,DEL.SEC.S.J RIO PRETO PLANTÃO,DEL.SEC.S.JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,10/15/2019,07:10:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,72,9/10/1947,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC São José Rio Preto,São José do Rio Preto,003 DP - São José do Rio Preto,1,1,110429,10,2019,10/20/2019,11780,2019,S.JOSE DO RIO PRETO,DEL.SEC.S.J RIO PRETO PLANTÃO,DEL.SEC.S.JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,10/20/2019,06:40:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,6/27/1988,Branca,COMERCIANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Itanhaém,Peruíbe,001 DP - Peruíbe,1,1,40208,10,2019,10/21/2019,4240,2019,PERUIBE,DEL.POL.PERUIBE,DEL.SEC.ITANHAEM,DEINTER 6 - SANTOS,10/21/2019,08:00:00 AM,Via pública,ESTRADA ARMANDO CUNHA,221,-24.2437330558461,-46.9109601788461,Vítima,Feminino,26,1/2/1993,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Americana,Hortolândia,002 DP - Hortolândia,1,1,70928,10,2019,10/23/2019,2696,2019,HORTOLANDIA,DEL.POL.PLANTÃO HORTOLÂNDIA,DEL.SEC.AMERICANA,DEINTER 9 - PIRACICABA,10/23/2019,06:40:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,26,6/8/1993,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Piracicaba,Piracicaba,005 DP - Piracicaba,1,1,70538,10,2019,10/24/2019,2647,2019,PIRACICABA,DDM PIRACICABA,DEL.SEC.PIRACICABA,DEINTER 9 - PIRACICABA,10/24/2019,09:58:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,32,9/21/1987,Branca,GERENTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Piracicaba,São Pedro,DM - São Pedro,1,1,70526,10,2019,10/22/2019,1793,2019,S.PEDRO,DEL.POL.S.PEDRO,DEL.SEC.PIRACICABA,DEINTER 9 - PIRACICABA,10/22/2019,EM HORA INCERTA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,56,4/22/1963,Branca,MANICURE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC São Bernardo Campo,São Bernardo do Campo,008 DP - São Bernardo do Campo,1,1,30111,10,2019,10/12/2019,6027,2019,S.BERNARDO DO CAMPO,03º D.P. S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,DEMACRO,10/12/2019,11:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,56,3/15/1963,Branca,VENDEDOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,059 DP - Jardim Noemia,1,1,20250,11,2019,11/8/2019,10623,2019,S.PAULO,50º D.P. ITAIM PAULISTA,DEL.SEC.7º ITAQUERA,DECAP,11/7/2019,10:15:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,55,12/1/1963,Parda,COZINHEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,062 DP - Ermelino Matarazzo,1,1,20224,11,2019,11/15/2019,8059,2019,S.PAULO,24º D.P. PONTE RASA,DEL.SEC.7º ITAQUERA,DECAP,11/14/2019,11:20:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,39,2/12/1980,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Taubaté,Taubaté,003 DP - Taubaté,1,1,130417,11,2019,11/19/2019,1823,2019,TAUBATE,03º D.P. TAUBATE,DEL.SEC.TAUBATÉ,DEINTER 1 - SAO JOSE DOS CAMPOS,11/19/2019,PELA MANHÃ,Via pública,AVENIDA MONSENHOR LUÍS GONZAGA DE MOURA,1000,-23.049440864,-45.571447215,Vítima,Feminino,27,10/6/1992,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Mogi-Guaçu,Mogi Mirim,001 DP - Mogi Mirim,1,1,70316,11,2019,11/23/2019,5004,2019,MOGI MIRIM,DEL.POL.MOGI-MIRIM,DEL.SEC.MOGI GUAÇU,DEINTER 2 - CAMPINAS,11/23/2019,08:48:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,30,2/13/1989,Branca,CABELEIREIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Mogi-Guaçu,Mogi Mirim,002 DP - Mogi Mirim,1,1,70316,11,2019,11/6/2019,4790,2019,MOGI MIRIM,DEL.POL.MOGI-MIRIM,DEL.SEC.MOGI GUAÇU,DEINTER 2 - CAMPINAS,11/6/2019,08:41:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,42,4/1/1977,Branca,COZINHEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Araraquara,Araraquara,002 DP - Araraquara,1,1,100908,11,2019,11/22/2019,3499,2019,ARARAQUARA,DEL.SEC.ARARAQUARA PLANTÃO,DEL.SEC.ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,11/21/2019,11:40:00 PM,Via pública,AVENIDA SAO GERALDO,2600,-21.7879607679999,-48.194824086,Vítima,Feminino,25,11/26/1993,Parda,GARÇON(ETE),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Barretos,Barretos,003 DP - Barretos,1,1,100909,11,2019,11/4/2019,6525,2019,BARRETOS,DEL.SEC.BARRETOS PLANTÃO,DEL.SEC.BARRETOS,DEINTER 3 - RIBEIRAO PRETO,11/4/2019,06:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,4/24/1983,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Bauru,Agudos,DM - Agudos,1,1,60101,11,2019,11/21/2019,2762,2019,AGUDOS,DEL.POL.AGUDOS,DEL.SEC.BAURU,DEINTER 4 - BAURU,11/20/2019,EM HORA INCERTA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,12/25/1987,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Bauru,Pirajuí,DM - Pirajui,1,1,60111,11,2019,11/24/2019,1251,2019,PIRAJUI,DEL.POL.PIRAJUI,DEL.SEC.BAURU,DEINTER 4 - BAURU,11/23/2019,11:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,40,1/16/1979,Branca,MANICURE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Jaú,Dois Córregos,DM - Dois Córregos,1,1,60206,11,2019,11/22/2019,1489,2019,DOIS CORREGOS,DEL.POL.DOIS CORREGOS,DEL.SEC.JAU,DEINTER 4 - BAURU,11/22/2019,PELA MANHÃ,Via pública,AVENIDA BAURU,1,-22.37558411,-48.3801933249999,Vítima,Feminino,30,7/27/1989,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Jaú,Jaú,004 DP - Jaú,1,1,60406,11,2019,11/24/2019,7732,2019,JAU,CPJ JAU,DEL.SEC.JAU,DEINTER 4 - BAURU,11/24/2019,03:05:00 PM,Via pública,RUA francisco do rego,150,-22.3126513717586,-48.5757688401264,Vítima,Feminino,40,7/11/1979,Preta,AUXILIAR DE LIMPEZA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Marília,Marília,001 DP - Marília,1,1,80504,11,2019,11/3/2019,11490,2019,MARILIA,DEL.SEC.MARÍLIA PLANTÃO,DEL.SEC.MARILIA,DEINTER 4 - BAURU,11/3/2019,06:00:00 AM,Via pública,RUA WALDEMAR NIGRO,126,-22.1567561204444,-50.0025211196666,Vítima,Feminino,31,10/9/1988,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Botucatu,São Manuel,DM - São Manuel,1,1,120223,11,2019,11/14/2019,541,2019,S.MANUEL,DDM SAO MANUEL,DEL.SEC.BOTUCATU,DEINTER 7 - SOROCABA,11/14/2019,04:15:00 PM,Via pública,RUA FRANCISCO DA CRUZ MELÃO,1,-22.736114084,-48.571379603,Vítima,Feminino,22,8/4/1997,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Piracicaba,Piracicaba,007 DP - Piracicaba,1,1,70922,11,2019,11/16/2019,5112,2019,PIRACICABA,DEL.SEC.PIRACICABA PLANTÃO,DEL.SEC.PIRACICABA,DEINTER 9 - PIRACICABA,11/16/2019,09:16:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,12/30/1982,Branca,OUTROS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Guarulhos,009 DP - Guarulhos,1,1,30217,11,2019,11/27/2019,6812,2019,GUARULHOS,07º D.P. GUARULHOS,DEL.SEC.GUARULHOS,DEMACRO,11/27/2019,04:56:00 AM,Via pública,RUA TELÊMACO BORBA,11,-23.4151974368333,-46.5029302304166,Vítima,Feminino,26,9/27/1993,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Mogi das Cruzes,002 DP - Mogi das Cruzes,,1,30306,11,2019,11/7/2019,6206,2019,MOGI DAS CRUZES,01º D.P. MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,DEMACRO,11/7/2019,03:10:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,34,1/25/1985,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Osasco,Osasco,007 DP - Osasco,1,1,30440,11,2019,11/10/2019,4718,2019,OSASCO,10º D.P. OSASCO,DEL.SEC.OSASCO,DEMACRO,11/10/2019,03:00:00 AM,Via pública,AVENIDA JOSÉ ZANARDO,10,-23.4755683046912,-46.781765094044,Vítima,Feminino,19,4/2/2000,Branca,DESEMPREGADO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,2ª SEC,São Paulo,016 DP - Vila Clementino,1,1,10216,12,2019,12/20/2019,11539,2019,S.PAULO,16º D.P. VILA CLEMENTINO,DEL.SEC.2º SUL,DECAP,12/20/2019,05:20:00 PM,Escritório,RUA LUIS GOIS,672,-23.6040670432,-46.6340769849333,Vítima,Feminino,39,10/29/1980,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,2ª SEC,São Paulo,016 DP - Vila Clementino,,1,10216,12,2019,12/20/2019,11539,2019,S.PAULO,16º D.P. VILA CLEMENTINO,DEL.SEC.2º SUL,DECAP,12/20/2019,05:20:00 PM,Escritório,RUA LUIS GOIS,672,-23.6040670432,-46.6340769849333,Vítima,Feminino,39,4/16/1980,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
