DEPARTAMENTO_CIRCUNSCRICAO,SECCIONAL_CIRCUNSCRICAO,MUNICIPIO_CIRCUNSCRICAO,DP_CIRCUNSCRICAO ,HD,Nº DE VÍT HD,ID_DELEGACIA,MÊS ESTATISTICA,ANO ESTATISTICA,DATAHORA_REGISTRO_BO,NUM_BO,ANO_BO,MUNICIPIO_ELABORACAO,DP_ELABORACAO,SEC_ELABORACAO,DEP_ELABORACAO,DATA_FATO,HORA_FATO,DESC_TIPOLOCAL,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,TIPO_PESSOA,SEXO_PESSOA,IDADE_PESSOA,DATA_NASCIMENTO_PESSOA,COR_PELE,PROFISSAO,NATUREZA_APURADA,DESDOBRAMENTO
DECAP,6ª SEC,São Paulo,080 DP - Vila Joaniza,1,1,10371,9,2021,9/13/2021,3203,2021,S.PAULO,98º D.P. JARDIM MIRIAM,DEL.SEC.6º SANTO AMARO,DECAP,9/13/2021,02:49:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,12/25/1984,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Bauru,Bauru,002 DP - Bauru,1,1,60050,9,2021,9/20/2021,6181,2021,BAURU,DEL.SEC.BAURU PLANTÃO,DEL.SEC.BAURU,DEINTER 4 - BAURU,9/20/2021,01:34:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,41,8/27/1980,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Mairinque,DM - Mairinque,1,1,120508,9,2021,9/3/2021,1393,2021,MAIRINQUE,DEL.POL.MAIRINQUE,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,9/3/2021,07:40:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,46,8/25/1975,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Cotia,DM - Cotia,1,1,30403,9,2021,9/8/2021,3284,2021,COTIA,DEL.POL.COTIA,DEL.SEC.CARAPICUIBA,DEMACRO,9/7/2021,11:30:00 PM,Via pública,RUA VICENTE STRIFEZI,426,-23.5801497322469,-46.9177679899318,Vítima,Feminino,25,6/30/1996,Branca,DESEMPREGADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,047 DP - Capão Redondo,1,1,10247,10,2021,10/24/2021,8269,2021,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,10/24/2021,03:10:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,69,5/22/1952,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,100 DP - Jardim Herculano,1,1,10247,10,2021,10/16/2021,8075,2021,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,10/16/2021,09:45:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,23,3/24/1998,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,049 DP - São Mateus,1,1,20249,10,2021,10/16/2021,6769,2021,S.PAULO,49º D.P. SAO MATEUS,DEL.SEC.8º SAO MATEUS,DECAP,10/15/2021,11:30:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,27,1/12/1994,Parda,DESEMPREGADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Jundiaí,Jundiaí,005 DP - Jundiai,1,1,70946,10,2021,10/27/2021,2572,2021,JUNDIAI,PLANTÃO - 01º D.P. JUNDIAI,DEL.SEC.JUNDIAI,DEINTER 2 - CAMPINAS,10/27/2021,12:10:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,9/18/1985,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Bebedouro,Bebedouro,002 DP - Bebedouro,1,1,100912,10,2021,10/20/2021,2249,2021,BEBEDOURO,DEL.POL.PLANTÃO BEBEDOURO,DEL.SEC.BEBEDOURO,DEINTER 3 - RIBEIRAO PRETO,10/20/2021,07:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,39,3/5/1982,Preta,COZINHEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Ribeirão Preto,Santo Antonio da Alegria,DM - Sto. Antonio da Alegria,1,1,100401,10,2021,10/28/2021,772,2021,ALTINOPOLIS,DEL.POL.ALTINOPOLIS,DEL.SEC.RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,10/28/2021,DE MADRUGADA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,27,4/13/1994,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Marília,Marília,002 DP - Marília,1,1,80504,10,2021,10/12/2021,7942,2021,MARILIA,DEL.SEC.MARÍLIA PLANTÃO,DEL.SEC.MARILIA,DEINTER 4 - BAURU,10/12/2021,07:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,32,6/6/1989,Parda,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Itapetininga,Tatuí,DM - Tatuí,1,1,120609,10,2021,10/31/2021,2586,2021,TATUI,DEL.POL.PLANTÃO TATUI,DEL.SEC.ITAPETININGA,DEINTER 7 - SOROCABA,10/28/2021,10:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,3/3/1978,Preta,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Piracicaba,Piracicaba,002 DP - Piracicaba,1,1,70538,10,2021,10/13/2021,1311,2021,PIRACICABA,DDM PIRACICABA,DEL.SEC.PIRACICABA,DEINTER 9 - PIRACICABA,10/13/2021,09:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,42,10/31/1978,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Santana de Parnaíba,DM - Santana do Parnaiba,1,1,30613,10,2021,10/12/2021,822,2021,BARUERI,DDM BARUERI,DEL.SEC.CARAPICUIBA,DEMACRO,10/12/2021,DE MADRUGADA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,42,6/2/1979,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,3ª SEC,São Paulo,087 DP - Vila Pereira Barreto,1,1,10333,11,2021,11/14/2021,3955,2021,S.PAULO,33º D.P. PIRITUBA,DEL.SEC.3º OESTE,DECAP,11/14/2021,01:10:00 PM,Via pública,RUA MORAIS MADUREIRA,265,-23.4743413329771,-46.7149666811733,Vítima,Feminino,49,3/19/1972,Branca,MANICURE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 10,SEC Araçatuba,Birigui,DM - Birigui,1,1,50309,11,2021,11/14/2021,3565,2021,BIRIGUI,DEL.POL.PLANTÃO BIRIGUI,DEL.SEC.ARACATUBA,DEINTER 10 - ARAÇATUBA,11/13/2021,EM HORA INCERTA,Unidade rural,ESTRADA BGI-337,1,-21.244330137,-50.3458905159999,Vítima,Feminino,27,4/17/1994,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Franca,Franca,003 DP - Franca,1,1,100910,11,2021,11/18/2021,11289,2021,FRANCA,DEL.SEC.FRANCA PLANTÃO,DEL.SEC.FRANCA,DEINTER 3 - RIBEIRAO PRETO,11/18/2021,DE MADRUGADA,Unidade rural,ESTRADA Alberto Carraro,8,-20.514850195,-47.3786032909999,Vítima,Feminino,34,12/14/1986,Branca,ANALISTA FINANCEIRO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Ribeirão Preto,Luís Antônio,DM - Luiz Antonio,1,1,100411,11,2021,11/21/2021,415,2021,LUIS ANTONIO,DEL.POL.LUIS ANTONIO,DEL.SEC.RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,11/21/2021,05:45:00 AM,Via pública,RUA BENEDITO GOMES,69,-21.5571207950285,-47.6946952514,Vítima,Feminino,42,11/3/1979,Parda,PROFESSOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC São Carlos,São Carlos,002 DP - São Carlos,1,1,100911,11,2021,11/6/2021,2669,2021,S.CARLOS,DEL.SEC.SÃO CARLOS PLANTÃO,DEL.SEC.SAO CARLOS,DEINTER 3 - RIBEIRAO PRETO,11/6/2021,07:07:00 PM,Comércio e serviços,AVENIDA JOSÉ PEREIRA LOPES,1410,-22.0251414093999,-47.9104241513,Vítima,Feminino,38,6/19/1983,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Tupã,Quatá,DM - Quatá,1,1,80412,11,2021,11/28/2021,364,2021,QUATA,DEL.POL.QUATA,DEL.SEC.TUPÃ,DEINTER 4 - BAURU,11/28/2021,07:20:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,23,3/3/1998,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Catanduva,Catanduva,003 DP - Catanduva,1,1,110708,11,2021,11/6/2021,5371,2021,CATANDUVA,DEL.SEC.CATANDUVA PLANTÃO,DEL.SEC.CATANDUVA,DEINTER 5 - SAO JOSE DO RIO PRETO,11/6/2021,03:10:00 AM,Comércio e serviços,AVENIDA ENGENHEIRO JOSE NELSON MACHADO,849,-21.1443010897597,-48.972355311462,Vítima,Masculino,32,6/3/1989,Parda,ARTISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Botucatu,Botucatu,001 DP - Botucatu,1,1,120218,11,2021,11/22/2021,1108,2021,BOTUCATU,DDM BOTUCATU,DEL.SEC.BOTUCATU,DEINTER 7 - SOROCABA,11/22/2021,12:47:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,41,9/11/1980,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Americana,Sumaré,005 DP - Sumaré,1,1,70926,11,2021,11/20/2021,2339,2021,SUMARE,DEL.POL.PLANTÃO SUMARE,DEL.SEC.AMERICANA,DEINTER 9 - PIRACICABA,11/20/2021,07:12:00 AM,Via pública,RUA ZACARIAS LIMA VIELA,8,-22.8335695690967,-47.1913573317419,Vítima,Feminino,34,1/10/1987,Parda,PORTEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Limeira,Pirassununga,003 DP - Pirassununga,1,1,70808,11,2021,11/14/2021,1009,2021,PIRASSUNUNGA,DEL.POL.PIRASSUNUNGA,DEL.SEC.LIMEIRA,DEINTER 9 - PIRACICABA,11/14/2021,01:20:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,34,3/16/1987,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,2ª SEC,São Paulo,095 DP - Heliópolis,1,1,10226,12,2021,12/5/2021,4459,2021,S.PAULO,26º D.P. SACOMA,DEL.SEC.2º SUL,DECAP,12/5/2021,01:30:00 AM,Via pública,AVENIDA ALMIRANTE DELAMARE,99999,-23.6117479339999,-46.5810050429999,Vítima,Feminino,33,3/19/1988,Branca,AUXILIAR DE LIMPEZA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,100 DP - Jardim Herculano,1,1,10247,12,2021,12/4/2021,9386,2021,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,12/4/2021,01:41:00 AM,Via pública,RUA NOVA PROVIDENCIA,1,-23.700780117,-46.773835649,Vítima,Feminino,22,2/5/1999,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,024 DP - Ponte Rasa,1,1,20224,12,2021,12/31/2021,6316,2021,S.PAULO,24º D.P. PONTE RASA,DEL.SEC.7º ITAQUERA,DECAP,12/24/2021,PELA MANHÃ,Via pública,AVENIDA HERMILO ALVES,812,NULL,NULL,Vítima,Feminino,38,6/25/1983,Ignorada,EMPREGADO DOMESTICO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Jacareí,Jacareí,001 DP - Jacareí,1,1,130515,12,2021,12/28/2021,2363,2021,JACAREI,DEL.SEC.JACAREI PLANTÃO,DEL.SEC.JACAREI,DEINTER 1 - SAO JOSE DOS CAMPOS,12/27/2021,11:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,49,5/27/1972,Branca,AUXILIAR DE COZINHA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 10,SEC Araçatuba,Birigui,DM - Birigui,1,1,50309,12,2021,12/31/2021,21,2022,BIRIGUI,DEL.POL.PLANTÃO BIRIGUI,DEL.SEC.ARACATUBA,DEINTER 10 - ARAÇATUBA,12/31/2021,03:40:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,55,8/15/1966,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Praia Grande,São Vicente,001 DP - São Vicente,1,1,40230,12,2021,12/6/2021,797,2021,S.VICENTE,DDM SAO VICENTE,DEL.SEC.PRAIA GRANDE,DEINTER 6 - SANTOS,12/5/2021,DE MADRUGADA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,56,5/29/1965,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Santos,Guarujá,001 DP - Guarujá,1,1,40219,12,2021,12/29/2021,786,2021,GUARUJA,01º D.P. GUARUJA,DEL.SEC.SANTOS,DEINTER 6 - SANTOS,12/29/2021,09:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,53,1/13/1968,Branca,AUTONOMO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Sorocaba,009 DP - Sorocaba,1,1,120524,12,2021,12/1/2021,1426,2021,SOROCABA,DDM SOROCABA,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,12/1/2021,06:20:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,41,6/2/1980,Branca,FAXINEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Sorocaba,009 DP - Sorocaba,,1,120524,12,2021,12/1/2021,1426,2021,SOROCABA,DDM SOROCABA,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,12/1/2021,06:20:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,25,10/12/1996,Branca,RECEPCIONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Limeira,Leme,001 DP - Leme,1,1,70807,12,2021,12/1/2021,6610,2021,LEME,DEL.POL.LEME,DEL.SEC.LIMEIRA,DEINTER 9 - PIRACICABA,12/1/2021,09:30:00 AM,Unidade rural,VICINAL ORLANDO LEME FRANCO,0,-22.183667816,-47.390781419,Vítima,Feminino,31,7/9/1990,Branca,DESEMPREGADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Diadema,Diadema,003 DP - Diadema,1,1,30127,12,2021,12/28/2021,4560,2021,DIADEMA,03º D.P. DIADEMA,DEL.SEC.DIADEMA,DEMACRO,12/28/2021,05:50:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,56,9/21/1965,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Guarulhos,004 DP - Guarulhos,1,1,30212,12,2021,12/8/2021,6049,2021,GUARULHOS,04º D.P. GUARULHOS,DEL.SEC.GUARULHOS,DEMACRO,12/8/2021,07:34:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,40,2/16/1981,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
